,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q1_std,q2_std,q3_std,q4_std,q1_max,q2_max,q3_max,q4_max,q1_min,q2_min,q3_min,q4_min,label
0_1_3,0.8243203413856907,0.11796682988256085,-2.8002260681110216,9.427149749325647,0.9982350369772861,0.0,0.11507789343978536,-0.04913755731040759,0.8015901934391568,0.7181685715497839,0.8153942177818123,0.8955350059015388,0.8681835703096278,0.17949322633070336,0.0666979141313316,0.019681889322423318,0.018239932497056566,0.9982350369772861,0.9526327800242267,0.9490974796668785,0.906124802511999,0.0,0.1872878419015921,0.8383362011473108,0.8015901934391568,0
0_1_5,0.6600058428136779,0.19497825783547093,-0.16854362411615373,-0.7516590308304734,0.9882679648416592,0.0,-0.13607350881254798,-0.005174646547325468,0.0,0.7385304596332364,0.7175547348066674,0.5425548819557472,0.6413832948590608,0.20284161438300327,0.17933644199004048,0.13377396629555158,0.19364066325494966,0.9882679648416592,0.9861789859950291,0.9765353953073095,0.9830933182943338,0.0,0.0,0.1902874668913752,0.0,0
0_2_8,0.6999805025056267,0.20721136393264677,-0.16480952473732496,-1.3354187691839496,1.011469089582711,0.0,-0.2166804962631964,-0.007402478598730111,0.0,0.892211310965462,0.7244301903089878,0.5256712781186084,0.6576092306294486,0.08882864009991874,0.19453426371699772,0.10307524504559165,0.21406226075676732,1.011469089582711,0.9827151366738109,0.8716943989745392,1.0040666109839809,0.18816351980373885,0.0,0.0,0.0,0
0_2_9,0.724295181679093,0.20620223996431,-0.46409934525486446,-1.0610876883859888,1.0345361114808977,0.0,-0.11319966449893515,0.020210000784754323,0.0,0.7695896943531927,0.7922003335039285,0.7469284386067302,0.5884622602525206,0.20253856334102954,0.1645400096025017,0.20435893452522885,0.1867564773083989,0.9967601682973708,1.0143261106961434,1.0345361114808977,0.9712284857176756,0.0,0.3482013683348778,0.3732165519900013,0.0,0
0_2_18,0.7567576700600885,0.20644235667277364,-0.5655633457739034,-1.2879167582145208,1.006697794427852,0.1842985002592044,-0.2184377016066228,-0.008437947441078286,0.0027520634771313612,0.9143859271661904,0.8175671145606095,0.5187023515288456,0.7763752869847088,0.05527765430805714,0.18651742184455566,0.09185025795865316,0.19675114040715627,1.001623009175696,1.006697794427852,0.8598088886933548,0.9982598469867736,0.4946137723489924,0.1842985002592044,0.19132774852896206,0.18705056373633577,0
0_3_9,0.639364308933228,0.18861184402491613,0.09114202679532868,-1.0764298696855528,0.9964108012680412,0.0,-0.17940909369803815,-0.03572022874874514,0.0,0.7710486631883343,0.6870890483761599,0.5101867325483,0.5891327916201179,0.1656141397025263,0.1933160998215959,0.07692521230186974,0.181498527194664,0.958216360222659,0.9964108012680412,0.8644577637272892,0.960690572519296,0.1878706921522843,0.0,0.18646104973041022,0.0,0
0_4_5,0.635823656145281,0.18743733858396305,-0.050049722009746986,-0.6148696929022046,0.9947741448570274,0.0,-0.1193600528418216,-0.0031151543158977058,0.0,0.7077871425008204,0.6832202226315631,0.5536726564313013,0.5986146030174392,0.18821060806253168,0.17156408067022177,0.14501486573330247,0.1983330970176263,0.9705163925844552,0.9947741448570274,0.9586692845914015,0.9916589905411297,0.0,0.0,0.0,0.0,0
0_4_8,0.6982640323037679,0.19556744148187133,-0.4760615270728403,-0.6645155755669658,1.0382567125206048,0.0,-0.1693785283485827,0.04358553780943464,0.0,0.8121735684588687,0.7537330244972498,0.6356548495001386,0.5914946867588143,0.15373927226249853,0.1694731876331154,0.18724215758284202,0.1855542361404136,0.9793156577646174,0.9946711747111702,1.0382567125206048,0.9910950198411737,0.0,0.0,0.1907167232992053,0.0,0
0_4_10,0.6593059322029753,0.20006783753563478,-0.12076174572923119,-0.9438041481767998,1.0100844609803956,0.0,-0.22927986805583367,-0.006972246652354297,0.0,0.8000709173151699,0.7478208151466144,0.5271059583763775,0.5622260379737393,0.1621201667045672,0.16899998398464547,0.11878920662678713,0.19179486778401994,1.0100844609803956,1.008013118543989,0.968775479454224,1.0031122143280413,0.0,0.18590953786208708,0.18935368574139438,0.0,0
0_6_1,0.712990760784848,0.19364313423907076,-0.38257029387024194,-1.1313097608605898,1.0067785234983364,0.0,-0.11811810175579507,-0.0047022293924818825,0.18703408946433225,0.7977921906102533,0.7463074327152378,0.5174115749022214,0.7904518449116794,0.15299455089483033,0.18462353131336398,0.0921338051997025,0.1778287903545224,1.0067785234983364,0.9986397132360527,0.9376908485336071,1.0020762941058545,0.0,0.1864763251877502,0.18974683968302108,0.18703408946433225,0
