,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q1_std,q2_std,q3_std,q4_std,q1_max,q2_max,q3_max,q4_max,q1_min,q2_min,q3_min,q4_min,label
0_1_0,0.6815961709862932,0.1890324703183741,-0.2781133783850134,-0.8655792082798031,1.0,0.0,-0.10768843989946053,0.0020104893462029594,0.0,0.7371015866888954,0.7337791951831519,0.5193608390460863,0.7361430630270397,0.1686631144015398,0.17861876808960622,0.09656240721049082,0.19585234527934003,0.997989510653797,0.9792407606064699,0.9605721202410623,1.0,0.0,0.18913174228728896,0.18943899274890663,0.0,0
0_1_1,0.6471791377151442,0.1875753212694941,0.060743049084768325,-1.0029283357215726,0.9961155187707926,0.0,-0.13104120789178242,0.004394176579647802,0.0,0.70107108642178,0.7243283969002909,0.5100787371576477,0.6532383303808582,0.1763515349731154,0.19653799245273093,0.08295365892590803,0.1914600633737549,0.9917213421911448,0.9899060030646376,0.9961155187707926,0.9718747402068384,0.0,0.18363066588812121,0.1949964048807497,0.0,0
0_1_2,0.6533864209361542,0.1914465656690981,0.017683880404938658,-1.1220344475018427,0.9853082594259777,0.0,-0.1056728648066092,-0.006051118349765572,0.18134156105790805,0.7443775152606185,0.6680681914182991,0.5387016942593571,0.662398282806342,0.18856401568293077,0.17724461757727464,0.1304047693945992,0.20284655896090453,0.9853082594259777,0.9800274187794327,0.9652439979518717,0.9792571410762121,0.0,0.18479912634871054,0.19429943755323142,0.18134156105790805,0
0_1_3,0.8244799787766706,0.11830575645757031,-2.835965891908362,9.695980855465255,0.9901776195516606,0.0,0.11391221803012852,-0.047577420883487265,0.8015901934391568,0.7202643325658419,0.814783406957371,0.8949830372866033,0.8678891382968664,0.1819063908886779,0.0669268154434529,0.01899129685712446,0.017680345329187455,0.9901776195516606,0.9556434930774054,0.9426001986681734,0.906124802511999,0.0,0.1872878419015921,0.8383362011473108,0.8015901934391568,0
0_1_4,0.6729135703467285,0.19688474774224698,-0.2401828885036777,-1.0485335978625063,0.9812846862710338,0.0,-0.23784808460269335,-0.0031722693410616287,0.0,0.81455496088479,0.7691202644113604,0.5246404073241382,0.5833386487666254,0.1415141773065607,0.16457019097573136,0.10996439876053578,0.19153250939991595,0.9791590770808862,0.9812846862710338,0.9167218965470738,0.9781124169299722,0.18159322233162795,0.0,0.0,0.0,0
0_1_5,0.6596547210799267,0.19657129047438657,-0.176085584144599,-0.7472182442977893,0.9912906468487113,0.0,-0.1395882664034087,0.0030226820070520244,0.0,0.741479623776257,0.717418084787005,0.5401917625030808,0.639529413253364,0.20376701789194343,0.1775059048824113,0.13561760098714778,0.19668588603288858,0.9882679648416592,0.9812024090602303,0.9765353953073095,0.9912906468487113,0.0,0.0,0.19037070212952872,0.0,0
0_1_6,0.661984545065451,0.20686117042916613,-0.06210624751005104,-1.0510667744753492,0.9999999999999999,0.0,-0.2896993597204299,-0.015787516003102575,0.0,0.8363546890248118,0.77731376082652,0.5244540495039187,0.5098156809065534,0.14242154609093963,0.1728509869541434,0.11641523364789927,0.14763194926116693,0.9999999999999999,0.9900113946071118,0.9704586015837094,0.9842124839968973,0.18882897490694178,0.0,0.18876703991208305,0.0,0
0_1_7,0.6543979206089943,0.20004821921396002,-0.04905504026095555,-1.0111054712587948,1.0,0.0,-0.18747404262402378,-0.013336329206751207,0.0,0.7832703563859474,0.7129995274560651,0.5143612176276586,0.606960580966306,0.17288537618653116,0.2025465038296277,0.08794296083670836,0.19935803425368204,0.9904598525893615,1.0,0.9201486863501609,0.9866636707932488,0.0,0.0,0.19503957090116059,0.0,0
0_2_0,0.7198602117637282,0.18217866800155944,-0.5091685135497214,-0.8830658643064719,0.9877652904688756,0.0,-0.1381785165715631,0.0022312035693946575,0.0,0.8291484542197899,0.7487504858792293,0.5179627995534121,0.783579107402481,0.09918263826616658,0.1538628518870673,0.09031265259089005,0.18331553784362448,0.9851979179314987,0.985534086899481,0.8818561353593299,0.9877652904688756,0.455459188674846,0.0,0.18943899274890663,0.0,0
0_2_1,0.756528384386471,0.19478531143533262,-0.6009739757377295,-1.1417524851128193,1.0000000000000002,0.1834045225987942,-0.23291178551599978,3.3306690738754696e-16,0.006966179530734529,0.8955053326949465,0.8504632215939955,0.5209055699112279,0.7592394133457143,0.08086029029137715,0.11075957131214977,0.09569289637661355,0.20055492008948975,0.9999999999999999,0.9937238852850133,0.907300101876868,1.0000000000000002,0.1834045225987942,0.31235809667639225,0.1933028140292644,0.19037070212952872,0
