,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q1_std,q2_std,q3_std,q4_std,q1_max,q2_max,q3_max,q4_max,q1_min,q2_min,q3_min,q4_min,label
0_1_1,0.6487183422950926,0.1858129525705311,0.06771689281455698,-0.9774529976920956,0.9961155187707926,0.0,-0.12617752384213854,0.004394176579647802,0.0,0.6984474404492134,0.7251667679831105,0.5135740889362757,0.6576850718117712,0.17667977645002284,0.19655953427682732,0.08105288300343143,0.18771624446024,0.9917213421911448,0.9828206233537238,0.9961155187707926,0.9718747402068384,0.0,0.18363066588812121,0.1949964048807497,0.0,0
0_1_2,0.6546337837663229,0.1899542963092335,0.021410539104967263,-1.112492825602533,0.9870255101301935,0.0,-0.10036697025699426,-0.015129705054448772,0.18134156105790805,0.7405573607466711,0.6690771770429689,0.5419881808765717,0.6669124163990797,0.19145325624392187,0.1768595412535721,0.1286899994933748,0.1991208711764819,0.9870255101301935,0.9800274187794327,0.9652439979518717,0.9718958050757447,0.0,0.18479912634871054,0.19429943755323142,0.18134156105790805,0
0_1_3,0.8243680166728268,0.11886613324563064,-2.864562473400635,10.086023449791394,0.9901776195516606,0.0,0.11620019264255776,-0.023734528976856573,0.8015901934391568,0.7170563374227056,0.8154795032803902,0.8955296010591327,0.8694066249290786,0.18114711276018622,0.0664396465184419,0.019541607393366807,0.01688256071342188,0.9901776195516606,0.9526327800242267,0.966443090574804,0.906124802511999,0.0,0.1872878419015921,0.8383362011473108,0.8015901934391568,0
0_1_4,0.6748963474160041,0.19301215982468609,-0.21648583573982785,-1.0631599239264151,0.9812846862710338,0.0,-0.23149136952349403,-0.0031722693410616287,0.0,0.811295491522759,0.7699885728327432,0.5287403171936272,0.5895610081148869,0.14116660799954087,0.1651855915469758,0.10445089818644772,0.1864243655554642,0.9676095617753868,0.9812846862710338,0.9167218965470738,0.9781124169299722,0.18159322233162795,0.0,0.18850080866699503,0.0,0
0_1_5,0.6612615691431617,0.1940607549369128,-0.18007127010707594,-0.6822546578936901,0.9893850872927077,0.0,-0.13381638300646448,0.0011171224510484468,0.0,0.7379515736296163,0.7183879476631716,0.5440954810308385,0.6446112742490205,0.2052868696697192,0.17676777246851036,0.13285338298187704,0.19156997663910189,0.9882679648416592,0.9875368427034672,0.983197277801208,0.9893850872927077,0.0,0.0,0.1902874668913752,0.0,0
0_1_6,0.6637277485573064,0.2041433575980379,-0.059373675692542274,-1.0133993769928251,0.9999999999999999,0.0,-0.28435746152508834,-0.023926312756900603,0.0,0.8338378478995284,0.7779751107401729,0.5276612451822038,0.5154367904073206,0.14152243097624734,0.17323273521781193,0.11439835845024261,0.14559236648629056,0.9999999999999999,0.9950735888215512,0.9704586015837094,0.9760736872430993,0.18562896311643512,0.0,0.1890460836653131,0.0,0
0_1_7,0.6561821218697834,0.1970730518008122,-0.044121107221719434,-0.9647377764780871,1.0,0.0,-0.18164700680201873,-0.013336329206751207,0.0,0.7800687827475826,0.713942467794003,0.5179070222999993,0.612810214637549,0.17423514518181943,0.20167164510835678,0.08516262070042148,0.19390167286788357,0.9904598525893615,1.0,0.9201486863501609,0.9866636707932488,0.0,0.0,0.1928977796727217,0.0,0
0_2_0,0.7213165939652053,0.17850517752519626,-0.46259648284341987,-1.006946596209074,0.9879434799020688,0.0,-0.13299117284194817,0.0024093930025878008,0.18865811576814706,0.8253561914268484,0.7502681693455103,0.52151725757295,0.7881247575155123,0.10101599105105159,0.15249471668640316,0.08754209556765111,0.17435173373213267,0.9851979179314987,0.985534086899481,0.8818561353593299,0.9879434799020688,0.37035834472130097,0.0,0.18943899274890663,0.18865811576814706,0
0_2_2,0.6972086799743611,0.20531731375512763,-0.04021764973721821,-1.6372117887280602,1.0000000000000002,0.19223450540632825,-0.24232676935435393,-3.3306690738754696e-16,0.0034763729067544547,0.8563043987213723,0.7804397305817034,0.5200139106777639,0.6320766799166042,0.14120324448488156,0.18168731625922804,0.09161617791807193,0.1989040238857724,1.0000000000000002,0.9998863646165594,0.9269558928428048,0.9999999999999999,0.3359462567119298,0.19223450540632825,0.19601329417542945,0.1957108783130827,0
0_2_3,0.6995204068223679,0.19851439850759028,-0.25754488077677795,-1.2113715477609126,0.9950803460084592,0.0,-0.08147011554784889,-0.0013541189586081526,0.0,0.7125175955242098,0.7679933336683749,0.5220642015190106,0.7955064965778765,0.21832729933551764,0.1526021237253838,0.09248529279082565,0.18101109867135692,0.9950803460084592,0.9929214595148474,0.8889362090373112,0.993726227049851,0.0,0.1845690622406263,0.18911024119223174,0.0,0
0_2_4,0.739098158687563,0.19741509412534416,-0.47980158953093105,-1.2288131702423486,0.9999999999999999,0.18059510471000467,-0.16594405947418367,0.00862535523184127,0.004981704626286387,0.873356474344832,0.7707839025044775,0.5265821841937469,0.7856700737071957,0.07786243783391367,0.1863168123293213,0.09731963512016971,0.19855179431665373,0.9906534299117269,0.9913746447681586,0.8773570758527638,0.9999999999999999,0.36410366745613454,0.18059510471000467,0.19429943755323142,0.18557680933629106,0
0_2_5,0.7111360174696996,0.21485828298112664,-0.16154431374211076,-1.4712082386314527,1.0000000000000002,0.0,-0.25772353883537835,-0.011977688876513959,-0.1845902774880017,0.8904945466801704,0.789501027094607,0.5341614902767354,0.6303870058272855,0.11528185967122041,0.19885727618362445,0.10429070515406241,0.2120574501943331,0.9999999999999999,1.0000000000000002,0.9644947903200726,0.9880223111234863,0.1845902774880017,0.18911024119223174,0.3609334411846671,0.0,0
0_2_6,0.7374914622111137,0.19530145675747212,-0.4185412210196381,-1.2514458435481062,1.0,0.0,-0.17915315191331238,0.0,-0.18474848924571347,0.8288086725287839,0.8253274038067562,0.5210422655144068,0.7747875069945085,0.12613375133398694,0.15842832257260794,0.08485278173375423,0.20051382779407884,1.0,1.0,0.892333642878494,1.0,0.18562896311643512,0.18474848924571347,0.370964482646101,0.0,0
0_2_8,0.7007585286922435,0.20606818836979,-0.14877026099744955,-1.392623447437785,1.0,0.0,-0.2150465402972268,0.0,0.0,0.8915171304793597,0.725046467202354,0.5263990478770274,0.6600714692102327,0.089131030100641,0.19402341612608687,0.10407233263679107,0.21109963665091933,1.0,0.9827151366738109,0.876350209740322,1.0,0.18816351980373885,0.0,0.0,0.1864763251877502,0
0_2_9,0.7249663865188226,0.205311917354863,-0.47718449583719724,-0.9951301665316348,1.0000000000000002,0.0,-0.11056199287853963,0.0,0.0,0.7685001319834311,0.7919946339327538,0.7477645217068202,0.5916062584522854,0.20590077241063842,0.16280055542773703,0.20298362542513357,0.18466524422936048,0.9967601682973708,1.0000000000000002,1.0000000000000002,0.9704493429285592,0.0,0.3359462567119298,0.38013791626909094,0.0,0
